Days for shipping (real),Days for shipment (scheduled),Benefit per order,Sales per customer,Delivery Status,Late_delivery_risk,Category Id,Category Name,Customer City,order date (DateOrders)
5,4,56.02999878,207.5,Late delivery,1,24,Women's Apparel,Loveland,11-07-2016 10:15
3,4,12.86999989,207.5,Advance shipping,0,24,Women's Apparel,Virginia Beach,11-12-2016 05:10
3,4,64.16999817,205,Advance shipping,0,24,Women's Apparel,Louisville,11/26/2016 12:30
6,4,100.4499969,205,Late delivery,1,24,Women's Apparel,Lockport,12-09-2016 22:07
5,4,71.75,205,Late delivery,1,24,Women's Apparel,Chicago,10-02-2016 15:55
4,4,72.59999847,200,Shipping on time,0,24,Women's Apparel,Staten Island,10/20/2016 21:30
6,4,67.48000336,149.9600067,Late delivery,1,29,Shop By Sport,Tucson,10-06-2016 14:51
5,4,21.19000053,187.5,Late delivery,1,24,Women's Apparel,Plymouth,12/19/2016 9:30
6,4,59.97999954,124.9499969,Late delivery,1,40,Accessories,Cleveland,09-02-2016 12:48
5,4,35.61000061,118.6999969,Late delivery,1,40,Accessories,Bronx,10-11-2016 15:22
2,4,39.90999985,118.0800018,Advance shipping,0,40,Accessories,Webster,10-11-2016 12:34
5,4,23.27000046,74.34999847,Late delivery,1,41,Trade-In,Stockton,10/27/2016 0:59
5,4,30.88999939,67.16000366,Late delivery,1,41,Trade-In,Amarillo,10-05-2016 08:44
3,4,11.40999985,131.1600037,Advance shipping,0,37,Electronics,Martinsburg,12/28/2016 18:46
2,4,53.97999954,119.9599991,Advance shipping,0,44,Hunting & Shooting,Cumberland,09-01-2016 23:08
3,4,82.15000153,186.7100067,Advance shipping,0,6,Tennis & Racquet,Pekin,12-02-2016 06:54
2,4,66.48999786,474.9500122,Advance shipping,0,9,Cardio Equipment,Tallahassee,10-08-2016 16:15
2,4,80.98999786,299.9500122,Advance shipping,0,17,Cleats,Jacksonville,8/30/2016 2:49
2,4,54.77000046,165.9600067,Advance shipping,0,29,Shop By Sport,Woonsocket,10/18/2016 14:29
6,4,-265,200,Late delivery,1,24,Women's Apparel,Stockton,8/29/2016 10:42
6,4,51.15999985,196.7599945,Late delivery,1,37,Electronics,Lithonia,12/29/2016 13:20
6,4,85.48999786,284.9500122,Late delivery,1,3,Baseball & Softball,Oak Lawn,10/13/2015 22:53
6,4,59.13000107,174.9499969,Late delivery,1,11,Fitness Accessories,Detroit,9/29/2016 4:11
3,4,84.13999939,494.9500122,Advance shipping,0,9,Cardio Equipment,Alhambra,08-10-2015 21:35
3,4,65.83000183,137.1499939,Advance shipping,0,13,Electronics,New Haven,8/14/2015 16:40
6,4,43.11999893,489.9500122,Late delivery,1,9,Cardio Equipment,North Tonawanda,08-10-2015 05:07
2,4,242.4799957,484.9500122,Advance shipping,0,9,Cardio Equipment,Phoenix,7/29/2017 19:42
4,4,-115.4199982,484.9500122,Shipping on time,0,9,Cardio Equipment,Kenner,09-05-2017 10:32
2,4,109.1100006,484.9500122,Advance shipping,0,9,Cardio Equipment,Washington,6/28/2017 22:43
5,4,52.43999863,155.1499939,Late delivery,1,13,Electronics,Holland,6/15/2015 10:27
6,4,9.600000381,479.9500122,Late delivery,1,9,Cardio Equipment,Morrisville,07-06-2017 23:03
4,4,230.3800049,479.9500122,Shipping on time,0,9,Cardio Equipment,Memphis,09-05-2017 00:02
3,4,41.79999924,474.9500122,Advance shipping,0,9,Cardio Equipment,Federal Way,11/17/2016 2:32
6,4,47.5,474.9500122,Late delivery,1,9,Cardio Equipment,San Diego,7/15/2017 3:15
2,4,218.4799957,474.9500122,Advance shipping,0,9,Cardio Equipment,Chicago,9/13/2017 7:01
5,4,-9.81000042,166.1999969,Late delivery,1,11,Fitness Accessories,Los Angeles,10-03-2015 15:33
6,4,82.66000366,165.3300018,Late delivery,1,11,Fitness Accessories,Bronx,10-03-2015 01:53
5,4,174.3600006,464.9500122,Late delivery,1,16,As Seen on  TV!,Long Beach,09-02-2017 21:35
6,4,159.2299957,454.9500122,Late delivery,1,9,Cardio Equipment,Chicago,11/16/2016 10:04
3,4,49.97000122,101.9800034,Advance shipping,0,17,Cleats,West Covina,3/13/2017 21:18
6,4,46.90999985,101.9800034,Late delivery,1,17,Cleats,Ventura,06-01-2017 08:13
2,4,32.36000061,99.58000183,Advance shipping,0,17,Cleats,Washington,2/21/2017 5:12
4,4,36.84999847,99.58000183,Shipping on time,0,17,Cleats,Valrico,04-06-2017 11:27
6,4,49.79000092,99.58000183,Late delivery,1,17,Cleats,Kaneohe,1/27/2017 2:16
3,4,35,100,Advance shipping,0,24,Women's Apparel,Ventura,02-12-2015 20:36
2,4,43,100,Advance shipping,0,24,Women's Apparel,Brooklyn,03-05-2017 18:30
4,4,0,99,Shipping on time,0,24,Women's Apparel,Oceanside,05-05-2017 17:53
2,4,21.77000046,79.18000031,Advance shipping,0,29,Shop By Sport,Fort Worth,4/19/2015 4:03
4,4,10.96000004,97,Shipping on time,0,24,Women's Apparel,Plymouth,3/20/2015 1:17
3,4,41.27999878,96,Advance shipping,0,24,Women's Apparel,Brooklyn,5/22/2017 1:56
4,4,26.87000084,76.77999878,Shipping on time,0,29,Shop By Sport,Cleveland,5/18/2017 12:26
5,4,34.18999863,75.98000336,Late delivery,1,29,Shop By Sport,Philadelphia,2/20/2015 11:29
6,4,35.70999908,75.98000336,Late delivery,1,29,Shop By Sport,Lodi,05-04-2015 15:04
6,4,11.88000011,95,Late delivery,1,24,Women's Apparel,Bakersfield,2/19/2017 7:19
5,4,18.52000046,132.3000031,Late delivery,1,26,Girls' Apparel,Philadelphia,1/30/2015 9:14
5,4,17.44000053,46.5,Late delivery,1,26,Girls' Apparel,Long Beach,3/26/2017 23:33
3,4,30.22999954,93,Advance shipping,0,24,Women's Apparel,San Jose,02-06-2017 13:27
3,4,-162.75,93,Advance shipping,0,24,Women's Apparel,Murfreesboro,3/31/2017 16:43
5,4,24.60000038,72.77999878,Late delivery,1,29,Shop By Sport,Carlsbad,4/24/2017 3:43
3,4,35.99000168,71.98000336,Advance shipping,0,29,Shop By Sport,Hamilton,3/31/2017 14:58
4,4,17.12999916,71.98000336,Shipping on time,0,29,Shop By Sport,Houston,3/28/2015 0:13
4,4,41.40000153,90,Shipping on time,0,24,Women's Apparel,New York,3/22/2015 16:21
3,4,23.38999939,71.98000336,Advance shipping,0,29,Shop By Sport,Hayward,01-06-2015 08:13
4,4,21.42000008,90,Shipping on time,0,24,Women's Apparel,Bridgeton,02-03-2017 05:14
5,4,28.17000008,90,Late delivery,1,24,Women's Apparel,Martinsburg,1/27/2015 0:39
3,4,-11.47000027,70.37999725,Advance shipping,0,29,Shop By Sport,Bay Shore,5/30/2017 11:22
2,4,29.04000092,88,Advance shipping,0,24,Women's Apparel,Palatine,04-09-2015 21:35
3,4,23.48999977,87,Advance shipping,0,24,Women's Apparel,Smyrna,03-07-2015 11:38
2,4,19.12999916,85,Advance shipping,0,24,Women's Apparel,Van Nuys,5/22/2015 7:20
4,4,5.96999979,66.37999725,Shipping on time,0,29,Shop By Sport,Opa Locka,06-07-2017 12:25
2,4,7.210000038,65.58000183,Advance shipping,0,26,Girls' Apparel,Los Angeles,2/16/2017 0:50
2,4,21.63999939,65.58000183,Advance shipping,0,29,Shop By Sport,Saint Paul,02-06-2017 20:07
6,4,-9.050000191,65.58000183,Late delivery,1,29,Shop By Sport,Edison,03-10-2015 00:15
5,4,7.21999979,82,Late delivery,1,24,Women's Apparel,Baytown,2/21/2015 15:31
2,4,37.59999847,80,Advance shipping,0,24,Women's Apparel,Los Angeles,2/16/2017 0:50
4,4,36.79999924,80,Shipping on time,0,24,Women's Apparel,Sylmar,03-06-2017 09:13
2,4,16.20000076,59.99000168,Advance shipping,0,29,Shop By Sport,Palatine,04-09-2015 21:35
5,4,27.59000015,59.99000168,Late delivery,1,29,Shop By Sport,Bend,02-06-2017 01:54
2,4,12.75,75,Advance shipping,0,24,Women's Apparel,Baytown,5/31/2017 2:47
6,4,19,63.34000015,Late delivery,1,37,Electronics,Lodi,05-04-2015 15:04
3,4,13.69999981,47.22999954,Advance shipping,0,40,Accessories,Opa Locka,3/25/2015 8:49
5,4,15.82999992,35.97999954,Late delivery,1,36,Golf Balls,Burnsville,5/16/2015 21:00
6,4,26.44000053,84.45999908,Late delivery,1,37,Electronics,Huntington Station,4/29/2015 3:41
3,4,-45.88999939,262.2000122,Advance shipping,0,73,Sporting Goods,Caguas,01-12-2018 19:59
2,4,103.2399979,245.8099976,Advance shipping,0,73,Sporting Goods,Sunnyvale,01-12-2018 19:38
6,2,81.94000244,327.75,Late delivery,1,73,Sporting Goods,Sugar Land,01-12-2018 19:17
5,4,24.34000015,324.4700012,Late delivery,1,73,Sporting Goods,Caguas,01-12-2018 18:56
4,4,-36.29999924,321.2000122,Shipping on time,0,73,Sporting Goods,Brighton,01-12-2018 18:35
3,4,111.2699966,317.9200134,Advance shipping,0,73,Sporting Goods,Caguas,01-12-2018 18:14
2,4,114.2099991,314.6400146,Shipping canceled,0,73,Sporting Goods,Garden Grove,01-12-2018 17:53
6,2,-71.30000305,311.3599854,Late delivery,1,73,Sporting Goods,Caguas,01-12-2018 17:32
5,4,37.16999817,309.7200012,Late delivery,1,73,Sporting Goods,Bismarck,01-12-2018 17:11
2,1,146.3099976,304.8099976,Late delivery,1,73,Sporting Goods,Caguas,01-12-2018 16:50
3,4,74.55999756,298.25,Advance shipping,0,73,Sporting Goods,Gaithersburg,01-12-2018 16:29
2,4,59,294.980011,Advance shipping,0,73,Sporting Goods,Caguas,01-12-2018 16:08
6,4,83.63999939,288.4200134,Late delivery,1,73,Sporting Goods,Bismarck,01-12-2018 15:47
5,4,136.8699951,285.1400146,Late delivery,1,73,Sporting Goods,Honolulu,01-12-2018 15:26
4,4,20.88999939,278.5899963,Shipping on time,0,73,Sporting Goods,Lilburn,01-12-2018 15:05
3,4,-55.06000137,275.3099976,Advance shipping,0,73,Sporting Goods,Caguas,01-12-2018 14:44
2,4,36.18000031,272.0299988,Advance shipping,0,73,Sporting Goods,Virginia Beach,01-12-2018 14:23
6,2,131.6900024,268.7600098,Late delivery,1,73,Sporting Goods,Azusa,01-12-2018 14:02
5,4,91.76999664,262.2000122,Late delivery,1,73,Sporting Goods,Long Beach,01-12-2018 13:41
4,4,-163.9600067,245.8099976,Shipping on time,0,73,Sporting Goods,Bronx,01-12-2018 13:20
3,4,144.2100067,327.75,Advance shipping,0,73,Sporting Goods,Caguas,01-12-2018 12:59
2,1,32.45000076,324.4700012,Late delivery,1,73,Sporting Goods,Provo,01-12-2018 12:38
2,1,93.15000153,321.2000122,Late delivery,1,73,Sporting Goods,Columbia,01-12-2018 12:17
2,1,79.48000336,317.9200134,Late delivery,1,73,Sporting Goods,Caguas,01-12-2018 11:56
2,1,100.6800003,314.6400146,Late delivery,1,73,Sporting Goods,Stockton,01-12-2018 11:35
0,0,149.4499969,311.3599854,Shipping on time,0,73,Sporting Goods,Marietta,01-12-2018 11:14
0,0,80.52999878,309.7200012,Shipping on time,0,73,Sporting Goods,Caguas,01-12-2018 10:53
0,0,-34.75,304.8099976,Shipping on time,0,73,Sporting Goods,Holland,01-12-2018 10:32
5,4,146.1399994,298.25,Late delivery,1,73,Sporting Goods,Rio Grande,01-12-2018 10:11
4,4,22.12000084,294.980011,Shipping on time,0,73,Sporting Goods,Brooklyn,01-12-2018 09:50
3,4,-447.0499878,288.4200134,Advance shipping,0,73,Sporting Goods,Caguas,01-12-2018 09:29
2,4,106.9300003,285.1400146,Advance shipping,0,73,Sporting Goods,Denver,01-12-2018 09:08
6,4,-459.6700134,278.5899963,Late delivery,1,73,Sporting Goods,Taylor,01-12-2018 08:47
5,4,-61.93999863,275.3099976,Shipping canceled,0,73,Sporting Goods,Caguas,01-12-2018 08:26
4,2,111.5299988,272.0299988,Late delivery,1,73,Sporting Goods,Chicago,01-12-2018 08:05
3,4,131.6900024,268.7600098,Advance shipping,0,73,Sporting Goods,Caguas,01-12-2018 07:44
2,2,85.22000122,262.2000122,Shipping on time,0,73,Sporting Goods,Detroit,01-12-2018 07:23
2,1,63.90999985,245.8099976,Late delivery,1,73,Sporting Goods,Caguas,01-12-2018 07:02
5,2,-273.019989,327.75,Late delivery,1,73,Sporting Goods,Murfreesboro,01-12-2018 06:41
4,2,-259.5799866,324.4700012,Late delivery,1,73,Sporting Goods,Caguas,01-12-2018 06:20
3,4,20.23999977,321.2000122,Advance shipping,0,73,Sporting Goods,Cleveland,01-12-2018 05:59
2,4,111.2699966,317.9200134,Advance shipping,0,73,Sporting Goods,Caguas,01-12-2018 05:38
6,4,0,314.6400146,Late delivery,1,73,Sporting Goods,Lockport,01-12-2018 05:16
5,4,97.45999908,311.3599854,Late delivery,1,73,Sporting Goods,Caguas,01-12-2018 04:55
4,2,89.8199997,309.7200012,Late delivery,1,73,Sporting Goods,Saint Charles,01-12-2018 04:34
3,2,85.34999847,304.8099976,Shipping canceled,0,73,Sporting Goods,Los Angeles,01-12-2018 04:13
2,4,125.2699966,298.25,Advance shipping,0,73,Sporting Goods,Cupertino,01-12-2018 03:52
6,4,91.44000244,294.980011,Late delivery,1,73,Sporting Goods,Caguas,01-12-2018 03:31
5,4,77.87000275,288.4200134,Late delivery,1,73,Sporting Goods,Springfield,01-12-2018 03:10
4,2,82.69000244,285.1400146,Late delivery,1,73,Sporting Goods,Caguas,01-12-2018 02:49
3,4,69.65000153,278.5899963,Advance shipping,0,73,Sporting Goods,Mission Viejo,01-12-2018 02:28
2,4,134.8999939,275.3099976,Advance shipping,0,73,Sporting Goods,Los Angeles,01-12-2018 02:07
6,2,-199.3999939,272.0299988,Late delivery,1,73,Sporting Goods,Caguas,01-12-2018 01:46
5,2,-215,268.7600098,Late delivery,1,73,Sporting Goods,Roswell,01-12-2018 01:25
2,1,82.0699997,262.2000122,Late delivery,1,73,Sporting Goods,Caguas,01-12-2018 01:04
2,1,76.94000244,245.8099976,Late delivery,1,73,Sporting Goods,Ypsilanti,01-12-2018 00:43
2,2,-540.789978,327.75,Shipping on time,0,73,Sporting Goods,Brooklyn,01-12-2018 00:22
6,2,-146.0099945,324.4700012,Late delivery,1,73,Sporting Goods,Caguas,01-12-2018 00:01
5,2,93.15000153,321.2000122,Late delivery,1,73,Sporting Goods,Peoria,01-11-2018 23:40
2,1,149.4199982,317.9200134,Late delivery,1,73,Sporting Goods,Caguas,01-11-2018 23:19
2,1,31.45999908,314.6400146,Late delivery,1,73,Sporting Goods,Garden Grove,01-11-2018 22:58
2,1,0,311.3599854,Late delivery,1,73,Sporting Goods,Caguas,01-11-2018 22:37
6,4,151.7599945,309.7200012,Late delivery,1,73,Sporting Goods,Clementon,01-11-2018 22:16
5,4,146.3099976,304.8099976,Late delivery,1,73,Sporting Goods,Memphis,01-11-2018 21:55
4,4,20.87999916,298.25,Shipping on time,0,73,Sporting Goods,Antioch,01-11-2018 21:34
3,4,95.87000275,294.980011,Advance shipping,0,73,Sporting Goods,Caguas,01-11-2018 21:13
2,4,135.5599976,288.4200134,Advance shipping,0,73,Sporting Goods,Salt Lake City,01-11-2018 20:52
6,4,74.13999939,285.1400146,Late delivery,1,73,Sporting Goods,Caguas,01-11-2018 20:31
5,4,78,278.5899963,Late delivery,1,73,Sporting Goods,Bakersfield,01-11-2018 20:10
4,4,-183.6300049,275.3099976,Shipping on time,0,73,Sporting Goods,Caguas,01-11-2018 19:49
3,4,98.75,272.0299988,Advance shipping,0,73,Sporting Goods,Granada Hills,01-11-2018 19:28
2,4,26.87999916,268.7600098,Advance shipping,0,73,Sporting Goods,Caguas,01-11-2018 19:07
6,4,91.76999664,262.2000122,Late delivery,1,73,Sporting Goods,Tallahassee,01-11-2018 18:46
5,4,-180.1799927,245.8099976,Late delivery,1,73,Sporting Goods,Caguas,01-11-2018 18:25
4,4,-251.3800049,327.75,Shipping on time,0,73,Sporting Goods,Hempstead,01-11-2018 18:04
3,4,-237.8399963,324.4700012,Advance shipping,0,73,Sporting Goods,Caguas,01-11-2018 17:43
2,4,28.27000046,321.2000122,Advance shipping,0,73,Sporting Goods,Astoria,01-11-2018 17:22
6,4,87.43000031,317.9200134,Late delivery,1,73,Sporting Goods,Gilroy,01-11-2018 17:01
5,4,82.75,314.6400146,Late delivery,1,73,Sporting Goods,Caguas,01-11-2018 16:40
4,2,116.7600021,311.3599854,Late delivery,1,73,Sporting Goods,Azusa,01-11-2018 16:19
3,2,148.6699982,309.7200012,Late delivery,1,73,Sporting Goods,Caguas,01-11-2018 15:58
2,1,-72.54000092,304.8099976,Late delivery,1,73,Sporting Goods,Lenoir,01-11-2018 15:37
6,2,146.1399994,298.25,Late delivery,1,73,Sporting Goods,Columbus,01-11-2018 15:16
5,2,129.7899933,294.980011,Late delivery,1,73,Sporting Goods,Albany,01-11-2018 14:55
4,2,112.4800034,288.4200134,Late delivery,1,73,Sporting Goods,Humacao,01-11-2018 14:34
1,0,76.98999786,285.1400146,Late delivery,1,73,Sporting Goods,Caguas,01-11-2018 14:13
1,0,75.22000122,278.5899963,Late delivery,1,73,Sporting Goods,Lindenhurst,01-11-2018 13:52
1,0,123.8899994,275.3099976,Late delivery,1,73,Sporting Goods,Elyria,01-11-2018 13:31
1,0,133.3000031,272.0299988,Late delivery,1,73,Sporting Goods,Caguas,01-11-2018 13:10
1,0,90.83999634,268.7600098,Late delivery,1,73,Sporting Goods,Riverside,01-11-2018 12:49
1,0,-43.79000092,262.2000122,Shipping canceled,0,73,Sporting Goods,Caguas,01-11-2018 12:28
1,0,92.18000031,245.8099976,Late delivery,1,73,Sporting Goods,Carson,01-11-2018 12:06
6,4,40.97000122,327.75,Late delivery,1,73,Sporting Goods,Mesa,01-11-2018 11:45
5,4,45.43000031,324.4700012,Late delivery,1,73,Sporting Goods,Caguas,01-11-2018 11:24
4,4,144.5399933,321.2000122,Shipping on time,0,73,Sporting Goods,Honolulu,01-11-2018 11:03
3,4,31.79000092,317.9200134,Advance shipping,0,73,Sporting Goods,Caguas,01-11-2018 10:42
6,2,57.59999847,120,Late delivery,1,24,Women's Apparel,Caguas,3/28/2015 0:55
6,2,12.71000004,112.5,Late delivery,1,24,Women's Apparel,Caguas,2/15/2015 16:13
2,2,95.62000275,254.9700012,Shipping on time,0,9,Cardio Equipment,Caguas,12/23/2016 21:03
6,2,35.33000183,113.9700012,Late delivery,1,29,Shop By Sport,Caguas,3/18/2016 8:50
5,2,-19.12000084,254.9700012,Late delivery,1,9,Cardio Equipment,Caguas,12/31/2016 15:47
3,2,28.51000023,178.1699982,Late delivery,1,17,Cleats,Caguas,02-10-2016 09:25
3,2,12.96000004,172.7700043,Late delivery,1,17,Cleats,Caguas,11/28/2016 1:18
2,2,36.22999954,170.0700073,Shipping on time,0,17,Cleats,Caguas,04-01-2016 20:01
2,2,6.21999979,163.7700043,Shipping on time,0,17,Cleats,Caguas,11/19/2015 5:51
6,2,-102.0299988,152.9700012,Late delivery,1,17,Cleats,Caguas,01-10-2016 15:14
2,2,64.5,150,Shipping on time,0,24,Women's Apparel,Caguas,04-01-2016 20:01
5,2,44.15000153,95.98000336,Late delivery,1,29,Shop By Sport,Caguas,11/30/2015 2:09
5,2,-4.110000134,65.30999756,Late delivery,1,41,Trade-In,Caguas,1/31/2016 13:38
3,2,-57.56000137,35.97999954,Late delivery,1,41,Trade-In,Caguas,2/17/2016 23:35
5,2,28.18000031,156.5700073,Late delivery,1,17,Cleats,Caguas,7/25/2016 14:47
6,2,34.41999817,114.7200012,Late delivery,1,6,Tennis & Racquet,Caguas,4/13/2016 10:12
2,2,-215.4799957,293.9700012,Shipping on time,0,9,Cardio Equipment,Caguas,5/20/2016 12:25
5,2,72.52999878,278.9700012,Late delivery,1,9,Cardio Equipment,Caguas,07-03-2016 20:46
5,2,53.54000092,152.9700012,Late delivery,1,17,Cleats,Caguas,07-03-2016 20:46
4,2,66.93000031,145.5,Late delivery,1,24,Women's Apparel,Caguas,5/22/2016 14:10
6,2,13.94999981,139.5,Late delivery,1,24,Women's Apparel,Caguas,08-08-2016 03:12
3,2,59.13000107,335.9700012,Late delivery,1,9,Cardio Equipment,Caguas,11/20/2016 21:38
2,2,42.99000168,122.8399963,Shipping on time,0,37,Electronics,Caguas,10/15/2016 12:55
6,2,138.5899963,395.9599915,Late delivery,1,9,Cardio Equipment,Caguas,7/22/2015 17:56
2,2,0,126.6800003,Shipping on time,0,13,Electronics,Caguas,09-07-2015 04:22
2,2,141.1100006,391.9599915,Shipping on time,0,9,Cardio Equipment,Caguas,6/15/2015 5:54
4,2,77.05000305,227.9600067,Late delivery,1,17,Cleats,Caguas,08-04-2017 02:31
3,2,58.45000076,201.5700073,Late delivery,1,17,Cleats,Caguas,09-08-2015 12:15
3,2,17.73999977,201.5700073,Late delivery,1,17,Cleats,Caguas,07-07-2015 05:31
2,2,-146.6000061,200,Shipping on time,0,24,Women's Apparel,Caguas,6/24/2015 5:21
3,2,54.86999893,156.7599945,Late delivery,1,29,Shop By Sport,Caguas,9/24/2017 13:08
2,2,83.59999847,190,Shipping on time,0,24,Women's Apparel,Caguas,10/29/2016 18:30
4,2,85.05000305,189,Late delivery,1,24,Women's Apparel,Caguas,08-04-2017 02:31
2,2,-148.8000031,186,Shipping on time,0,24,Women's Apparel,Caguas,7/20/2015 11:58
3,2,-33.91999817,145.5599976,Late delivery,1,29,Shop By Sport,Caguas,12/25/2016 8:26
5,2,68.40000153,180,Late delivery,1,24,Women's Apparel,Caguas,10-11-2015 19:44
2,2,37.11000061,127.9700012,Shipping on time,0,29,Shop By Sport,Caguas,7/22/2017 7:16
3,2,-25.48999977,84.97000122,Late delivery,1,40,Accessories,Caguas,12/25/2016 8:26
2,2,186.1000061,395.9599915,Shipping on time,0,9,Cardio Equipment,Caguas,1/27/2017 18:23
5,2,38.41999817,339.9700012,Late delivery,1,9,Cardio Equipment,Caguas,4/30/2017 3:21
4,2,131.0299988,335.9700012,Late delivery,1,9,Cardio Equipment,Caguas,04-07-2017 08:28
3,2,93.58000183,239.9600067,Late delivery,1,17,Cleats,Caguas,2/15/2017 14:40
4,2,-25.5,203.9700012,Late delivery,1,17,Cleats,Caguas,05-07-2017 10:11
6,2,98.76999664,201.5700073,Late delivery,1,17,Cleats,Caguas,04-01-2017 06:02
3,2,90.72000122,189,Late delivery,1,24,Women's Apparel,Caguas,3/15/2015 14:05
3,2,61.18000031,135.9700012,Late delivery,1,29,Shop By Sport,Caguas,2/15/2017 14:40
2,2,-115.5999985,170,Shipping on time,0,24,Women's Apparel,Caguas,3/21/2017 7:37
4,2,50.95000076,203.8000031,Late delivery,1,37,Electronics,Caguas,03-01-2017 03:05
5,2,-69.90000153,94.45999908,Late delivery,1,40,Accessories,Caguas,11-07-2015 02:22
3,2,14.13000011,227.9600067,Late delivery,1,17,Cleats,Caguas,11/28/2016 1:18
5,2,84.23000336,215.9600067,Late delivery,1,17,Cleats,Caguas,04-01-2016 00:03
3,2,51.15999985,196.7700043,Late delivery,1,17,Cleats,Caguas,10/30/2016 3:37
2,2,51.90000153,153.5599976,Shipping on time,0,29,Shop By Sport,Caguas,12/26/2015 23:29
5,2,62.40000153,192,Late delivery,1,24,Women's Apparel,Caguas,12/31/2016 15:47
5,2,3.799999952,151.9600067,Late delivery,1,29,Shop By Sport,Caguas,12-01-2015 14:56
3,2,90.72000122,189,Late delivery,1,24,Women's Apparel,Caguas,11/16/2015 16:53
5,2,13.11999989,131.1699982,Late delivery,1,29,Shop By Sport,Caguas,11-11-2015 07:58
2,2,50.84000015,164,Shipping on time,0,24,Women's Apparel,Caguas,10/25/2016 14:39
6,2,-76.76999664,95.95999908,Late delivery,1,40,Accessories,Caguas,12/19/2015 15:58
5,2,76.36000061,166,Late delivery,1,24,Women's Apparel,Caguas,7/25/2016 14:47
3,2,36.74000168,126.6800003,Late delivery,1,13,Electronics,Caguas,4/13/2016 14:24
4,2,102.2900009,208.7700043,Late delivery,1,17,Cleats,Caguas,07-05-2016 05:42
3,2,95.98000336,191.9700012,Late delivery,1,17,Cleats,Caguas,07-06-2016 18:08
6,2,67.48999786,179.9700012,Late delivery,1,17,Cleats,Caguas,04-10-2016 17:23
5,2,-53.99000168,179.9700012,Late delivery,1,17,Cleats,Caguas,6/13/2016 10:17
3,2,56.33000183,179.9700012,Late delivery,1,17,Cleats,Caguas,07-06-2016 18:08
6,2,48.04000092,145.5599976,Late delivery,1,29,Shop By Sport,Caguas,08-08-2016 03:12
6,2,52.70000076,170,Late delivery,1,24,Women's Apparel,Caguas,08-08-2016 03:12
5,2,-652.4299927,434.9599915,Late delivery,1,9,Cardio Equipment,Caguas,12-07-2016 03:12
